Sa sinumang makikialam sa karapatang kong pangreproduktibo,Sa sinumang makikialam sa karapatang kong pang-reproduktibo
Maging alipin ng sariling sistemang pangreproduktibo at namuhay siya bilang masaya,Maging alipin ng sariling sistemang pang-reproduktibo at namuhay siya bilang masaya
Maari niya kayong matulungan makauwi,Maaring niya kayong matulungan makauwi
Maaring niya kayong matulungang makauwi,Maari niya kayong matulungan makauwi
Ang mahiwagang salamin ng reyna ang pinakamahalagang bagay sa kanya ,Ang mahiwagang salamin ng reyna ang pinakamahalaga bagay sa kanya 
Malupit niyang ipinag-utos na kunin ang puso ng babae at dalhin ito sa kanya,Malupit niyang ipinagutos na kunin ang puso ng babae at dalhin ito sa kanya
"Ngunit, ang ugnayan niya sa kalikasan ang nagpabago sa kanyang kalooban","Ngunit, ang ugnayan niya sa kalikasan ang nagpabago sa kanya kalooban"
At hindi niya kinayang saktan ang dalaga,At hindi niya kayang saktan ang dalaga
Mukhang nakakaakit ang mga kama kaya't humiga ang pagod na dalaga,Mukhang nakaka-akit ang mga kama kaya't humiga ang pagod na dalaga
Bigla siyang bumangon at suminghap,Bigla siyang bumangon at sumingap
Nakikita ninyo? Maghihiganti kami sa aming ano?,Nakikita ninyo? Maghihiganti kami sa amin ano?
"Huwag kang umastang biktima sa amin, bata!","Huwa g kang umastang biktima sa amin, bata!"
Inutusan ng tiyahin kong reyna ang isang magtotroso na dalhin ako sa gubat,Inutusan ng tiyahin kong reyna ang isang matotroso na dalhin ako sa gubat
Nagsasagawa kami ng retreat para sa kalalakihang may problem sa kanilang ari,Sumasagawa kami ng retreat para sa kalalakihang may problem sa kanilang ari
Nakasuot silang lahat ng pang-ibabang damit,Nakasuot silang lahat ng pangibabang damit
"Bawal maglinis, mag-ayos ng sarili at magbanlaw ng damit na panloob sa lababo","Bawal mag-linis, mag-ayos ng sarili at magbanlaw ng damit na panloob sa lababo"
Upang matiyak ni Snow White na hindi niya hahawakan o ayusin ang anumang bagay,Upang matiyak ni Snow White na hindi hawakan o ayusin ang anumang bagay
Inaasahan na masisiyahan ang reyna dahil gumagana ang kanyang plano.,Inaasahan na masisisyahan ang reyna dahil gumagana ang kanyang plano.
Nakakaramdam siya ng inggit at pagkasuklam sa sarili,Nakakaramdama siya ng inggit at pagkasuklam sa sarili
"Ang pinakamahalaga, nagmula sa loob ng isang tao ang kagandahan","Ang pinaka-mahalaga, nagmula sa loob ng isang tao ang kagandahan"
"Nagme-meditate ako, nage-aerobics ng tatlong oras sa isang araw","Nagmemeditate ako, nage-aerobics ng tatlong oras sa isang araw"
Ang ganda nung dalaga. Sobrang nakakaakit.,Ang ganda nung dalaga. Sobrang nakaka-akit.
May mga katangian yan ng pangkukulam,May mga katangian yan ng pagkukulam
"Pero sa atin-atin na lang, pwedo mo siyang tingnan pero huwag mong hawakan.","Pero satin satin na lang, pwedo mo siyang tingnan pero huwag mong hawakan."
Hindi kayang makabuntis ng isang babae,Hindi kayang maka-buntis ng isang babae
"Nang maiangat na nila, nahulog sa bibig nina Snow White at reyna","Nang mai-angat na nila, nahulog sa bibig nina Snow White at reyna"
Magtatayo kami ni Snow White ng spa at sentro ng kapulungan,Magtatayo kami ni Snow White ng ispa at sentro ng kapulungan
Kakasabi ko nga hindi ako marunong magmahika,Kakasabi ko nga hindi ako marunong mag-mahika
"Muntik ko na palang makalimutan, ako si Greg. Ano pangalan mo?","Muntik ko na palang makalimutan, ako si Greg. Ano panagalan mo?"
"Muntik ko na palang makalimutan, ako si Greg. Ano ang panagalan mo?","Muntik ko na palang makalimutan, ako si Greg. Ano panagalan mo?"
Bilisan natin at pumunta na tayo sa bayan,Bilisan natin at pumunta na sa bayan
Hindi ba ninyo napanin na kahina-hinala ang lugar na ito?,Hindi ba ninyo napanin na kahinahinala ang lugar na ito?
O baka kunin ang mga sapatos natin!,O baka kuhanin ang mga sapatos natin!
Hindi ko kilala ang mga payasong ito,Hindi ko kilala ang mga payaso na ito
"Mga bata, nakakalungkot isipin na ayaw ninyong manatiling kasama namin","Mga bata, nakakalungkot isipin na ayaw ninyong manatili kasama namin"
Bakit ka ba nila pinaghuhukay ng lupa?,Bakit ka ba nila pinagghuhukay ng lupa?
"Okay, may mga siga na babae sa may 2 o'clock","Okay, merong mga siga na babae sa may 2 o'clock"
"Okay, may mga siga na babae sa may 2 o'clock","Okay, may mga siga na babae sa 2 o'clock"
"Okay, may mga siga na babae sa may 2 o'clock","Okay, may mga siga na baba sa may 2 o'clock"
Naka-eye shadow ba siya?,Naka eye shadow ba siya?
"Oo, gusto natin silang maging kaibigan.","Oo, gusto natin sila maging kaibigan."
"Ang pinakamasamang pwede mangyari ay quicksand, spontaneous combustion o matawag ng guro.","Ang pinakamasamang pwede mangyari ay quicksand, spontaneous combustion o matawaga ng guro."
Kaya basta hindi iyon ang mangyari...,Kaya basta wala doon ang mangyari...
Wag ka mag-alala.,Wag ka magalala.
Pwede mo ba kaming kwentohan?,Pwede mo ba kami kwentohan?
Alam namin na mas maraming snow doon kaysa dito.,Alam namin na mas maraming snow doon kaysa ditto.
Prairie Dogs ang tawag samin.,Praire Dogs ang tawag samin.
Ang kaibigan kong si Meg ang naglalaro ng forward.,Ang kaibigan kong si Meg ay naglalaro ng forward.
Halos lahat sa pamilya ko nag-skate.,Halos lahat sa pamilya ko nag skaskate.
Noon iyon hanggang lumipat kami,Noon iyon hanggang lumipat na kami
Bumubulong ang mga siga sa may 3 o'clock!,Bumubulong ang mga siga sa 3 o'clock!
Hoh...mga Isla ng Personalidad ni Riley.,Hoh...Islands of Personality ni Riley.
"Wala nang core memories si Riley, walang mga isla ng personalidad at walang-","Wala nang core memories si Riley, walang personality islands at walang-"
Kailangan ka naming ibalik doon.,Kailangan ka naim ibalik doon.
Ano gusto mong gawin ko?,Ano gusto mo gawin ko?
Nakahanap ako ng junior league dito mismo sa San Francisco.,Nakahanap ako ng junior league ditto mismo sa San Francisco.
Ayaw mo bang bumalik mag-hockey?,Ayaw mo ba bumalik mag-hockey?
Ayaw mo bang bumalik mag-hockey?,Ayaw mo bang bumalik mag hockey?
"Riley, kamusta ang unang araw mo sa eskwelahan?","Riley, kamusta ang unang araw mo sa skwelahan?"
Anong gagawin natin?,Ano gagawin natin?
"Yan naman siya, di naman niya naiintindihan.","Yan na naman siya, di na naman niya naiintindihan."
Kamusta araw mo sa eskwela,Kamusta araw mo sa skwela
Pinagpalit natin ang Brazilian helicopter pilot para lang sa kanya?,Pinagpalit natin ang Brazilian helicopter pilot para sa kanya?
Pabayaan niyo na lang ako.,Pabayaan niyo nalang ako.
"Aba, gusto mo talagang makatikim ah?","Aba, gusto mo talaga makatikim ah?"
"Hay nako, anong nangyari?","Hay nako, anong nangyari."
Gusto mong pag-usapan?,Gusto mong pagusapan?
Kailangan mong mag-isa.,Kailangan mong mag isa.
Mag-usap tayo mamaya.,Magusap tayo mamaya.
"Magandang bagay, kung iyong iisipin ito, kasi walang masamang mangyayari sa kanya habang tulog!","Magandang bagay, kung ito'y iyong iisipin, kasi walang masamang mangyayari sakanya habang tulog!"
Tatawiring na lang natin ang Friendship Island.,Tatawiring nalang natin ang Friendship Island.
"Hindi tayo aabot, Diyos ko... po...","Hindi tayo aabot, jusko... po..."
"Hindi-hindi, hindi, wag kang mahumaling sa bigat ng mga problema, naalala mo yung palabas kung saan namatay yung aso?!","Hindi hindi hindi, wag kang mahimaling sa bigat ng mga problema, naalala mo yung palabas kung saan namatay yung aso?!"
Makakabalik tayo sa Headquarters bago mag-umaga.,Makakabalik tayo sa Headquarters bago mag umaga.
"Ah, ah, ah, wag hawakan, diba?","Ah ah ah, wag hawakan, diba?"
Kailangan kong mahanap yung Friendship Island...,Kailangan ko mahanap yung Friendship Island...
Tingnan mo to.,Tignan mo to.
Apat na taon ng pag-aaral ng piano.,Apat na taon ng pag aaral ng piano.
"Pag si Riley walang pake sa memorya niya, naglalaho ito.","Pag si Riley walang pake sa memorya niya, ito's naglalaho."
Talagang nakakapang-akit.,Talagang nakakapang akit.
Gagawin ba natin?,Gawin ba natin?
Alam mo ba kung pano pumunta sa Friendship Island?,Alam mo ba pano pumunta sa Friendship Island?
Kaya namaing magpasahan ng puck sa isa't isa kahit hindi tumingin.,Kaya namaing magpasahan ng puck sa isat isa kahit hindi tumingin.
Parang nababasa namin ang utak ng isa't isa.,Parang nababasa namin ang utak ng isat isa.
Parang nababasa namin ang utak ng isa't isa.,Parang nababasa naming ang utak ng isa't isa.
Meron akong ipapabasa sa yo dito.,Meron akong ipapabasa sayo dito.
Mas ligtas yata kung tumayo ka at maglakad.,Mas ligtas ata kung tumayo ka at maglakad.
Pawising nilalang.,Pawisin na nilalang.
Ako ang Pawising nilalang.,Ako ang Pawisin na nilalang.
"Aw, gusto mo lang namang mapansin.","Aw, gusto mo lang naman mapansin."
Taga dito ka ba?,Taga-dito ka ba?
Tanggalin mo nga ang kamay mo sa bibig niyan.,Tangalin mo nga ang kamay mo sa bibig niyan.
Naniniwala ako sa 'yo!,Naniniwala ako sayo!
"Walang leon dito sa labas Ronaldo, si Steven lang iyon.","Walang leyon dito sa labas Ronaldo, si Steven lang iyon."
"Haynako, ang ganda-ganda ng araw na ito at nandito lang ako gumagawa ng gawaing-bahay","Haynako, ang ganda ganda ng araw na ito at nandito lang ako gumagawa ng gawaing-bahay"
O i-wish mo na lang na matapos na ang lahat ng gawaing-bahay!,O i-wish mo nalang na matapos na ang lahat ng gawaing-bahay!
"Tama, dapat yung may superpower.","Tama, dapat yun may superpower."
"Hindi-hindi, sa amin yung may nakakatawang pink na hat.","Hindi hindi, sa amin yung may nakakatawang pink na hat."
"Pumunta ka ngayon sa kwarto mo at huwag kang lumabas hanggang matuto kang mag-alaga ng mga kamit ng iba, o welding skills, kung alinman mauna!","Pumunta ka ngayon sa kwarto mo at huwag kang lumabas hanggang matuto kang umalaga ng mga kamit ng iba, o welding skills, kung alinman mauna!"
Ngayon ko lang nakitang ganun kagalit si tatay dahil lang sa bobong trophy-ng yun na napanalunan niya higit na tatlumpong taon na.,Ngayon ko lang nakita ganun kagalit si tatay dahil lang sa bobong trophy-ng yun na napanalunan niya higit na tatlumpong taon na.
"Aba, hindi kabobohan yun para sa kanya.","Well, di bobo yun para sa kanya."
O pwede kang pumunta sa panahong iyaon at siguraduhing di manalo ang tatay mo sa simula pa lang.,O pwedeng kang pumunta sa panahong iyaon at siguraduhing di manalo ang tatay mo sa simula pa lang.
O pwede kang pumunta sa panahong iyaon at siguraduhing di manalo ang tatay mo sa simula pa lang.,O pwede kang pumunta sa panahong iyaon at siguraduhing di manalo ang tatay mo sa simula palang.
Isang magic time scooter para dalhin ka sa kung anung kailan gusto mo!,Isang magic time scooter para dalhin ka sa kung anung kalian na gusto mo!
"Alam mo, sana nag-wish ka na lang na bumalik ng sampung minuto sa nakaraan para matigilan mo ang sarili mo sa pagtunaw ng trophy sa umpisa pa lamang.","Alam mo, sana nag-wish ka nalang na bumalik ng sampung minuto sa nakaraan para matigilan mo ang sarili mo sa pagtunaw ng trophy sa umpisa pa lamang."
Nasa 1970's na ngayon tayo.,Na sa 1970's na ngayon tayo.
Hinding-hindi ko na imumunkahi ang heat vision muli!,Hinding hindi ko na imumunkahi ang heat vision muli!
"Wow, tingnan mo o!","Wow, tignan mo o!"
"Wow, parang, kayo kami, pero parang...","Wow, parang, kayo'y kami, pero parang..."
"Ha, palayaw ko lang yon, estranghero.","Ha, nickname ko lang yon, estranghero."
Mapapanalunang kong trophy sa groovy na babaeng nadoon.,Mapapanalunang kong trophy sa groovy na babae nadoon.
Mapapanalunang kong trophy sa groovy na babaeng nadoon.,Mapapanalunang kong trophy sa groovy na babaeng doon.
Nakakasigurado ka po bang ito na ang training program para sa hinaharap?,Nakakasigurado ka po ba na ito na ang training program para sa hinaharap?
Nakakasigurado ka po bang ito na ang training program para sa hinaharap?,Nakakasigurado ka po bang itong ang training program para sa hinaharap?
Ang bata mo pa.,ang bata mo pa.
Ngayong oras na para sa nakakatakot na istroya mula sa haharapin na panahon!,Ngayon oras na para sa nakakatakot na istroya mula sa haharapin na panahon!
"Ngayon, hihingi na lang ako ng tawad kay itay dahil natunaw ko ang tropeo!",Ngayo'y hihingi na lang ako ng tawad kay itay dahil natunaw ko ang tropeo!
"Ngayon, hihingi na lang ako ng tawad kay itay dahil natunaw ko ang tropeo!","Ngayon, hihingi nalang ako ng tawad kay itay dahil natunaw ko ang tropeo!"
Magpapasalamat ka sa rin akin pagdating ng panahon.,Magpapasalamat ka sa rin akin pag dating ng panahon.
"Ayan ako habang guma-graduate ng dictator college, at eto ako sinasakop ang mundo ng may sakamang mga ngiti.","Ayan ako habang gumagraduate ng dictator college, at eto ako sinasakop ang mundo ng may sakamang mga ngiti."
Bakit ba lagi ka na lang masaya?,Bakit ba lagi ka nalang masaya?
Kung hindi?,kung hindi?
Pero hindi ka naman pwedeng maging masaya sa lahat ng oras.,Pero hindi ka naman pupwedeng maging masaya sa lahat ng oras.
"Kung maabutan mo ako sa tent ko na natutulog, gisingin mo na lang ako at ikwento mo sa akin ang nangyari sa karerang ito sa paraang napakasakit.","Kung maabutan mo ako sa tent ko na natutulog, gisingin mo na lang ako at ikwento mo sa akin ang nangyare sa karerang ito sa paraang napakasakit."
"Kung maabutan mo ako sa tent ko na natutulog, gisingin mo na lang ako at ikwento mo sa akin ang nangyari sa karerang ito sa paraang napakasakit.","Kung maabutan mo ako sa tent ko na natutulog, gisingin mo na lang ako at ikwento mo sa akin ang nangyari sa karerang ito sa paraang napaka-sakit."
"Ang kaya kong gawin para sa aking minamahal ay alagaan ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at magsakripisyo para sa minamahal ko.","Ang mga kaya kong gawin para sa aking minamahal ay alagaan ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at magsakripisyo para sa minamahal ko."
"Ang kaya kong gawin para sa aking minamahal ay alagaan ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at magsakripisyo para sa minamahal ko.","Ang kaya kong gawin para sa aking minamahal ay mag-aalaga ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at magsakripisyo para sa minamahal ko."
"Ang kaya kong gawin para sa aking minamahal ay alagaan ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at magsakripisyo para sa minamahal ko.","Ang kaya kong gawin para sa aking minamahal ay alagaan ko sila kapag sila ay may sakit, magbigay ng malasakit at respeto, magbigay ng oras para sa ""family bonding"", mag-aral ng mabuti sa eskwelahan para makuha ng mataas na grado, at isakripisyo para sa minamahal ko."
Muli na namang tataas ang presyo ng langis simula mamayang gabi.,Muli na namang magtataas ang presyo ng langis simula mamayang gabi.
Ikinababahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.,Binabahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.
Pinuntahan ng mga mag-aaral ng Ikawalong Baitang noong nakaraang linggo ang Paradise Farm sa Bulacan para sa kanilang ALE.,Pinunta ng mga mag-aaral ng Ikawalong Baitang noong nakaraang linggo ang Paradise Farm sa Bulacan para sa kanilang ALE.
Itinuro sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad,Pinagturuan sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad
Ipinangtali nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.,Tinatali nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.
"Kamakailan lang, ginanap sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral.","Kamakailan lang, ipagganapan sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral."
Ipinaghanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.,Pinaghanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.
Ikinalungkot ng ibang mag-aaral ang pamamaalam sa mga bagong kaibigan sa KAISAKA.,Nalulungkot ng ibang mag-aaral ang pamamaalam sa mga bagong kaibigan sa KAISAKA.
"Natutunan ng mga mag-aaral na sa kabila ng kapansanan ng mga batang kanilang nakasama sa KAISAKA, sila rin ay may karapatang mamuhay nang normal at tanggapin ng kanilang pamayanan.","Tinututo ng mga mag-aaral na sa kabila ng kapansanan ng mga batang kanilang nakasama sa KAISAKA, sila rin ay may karapatang mamuhay nang normal at tanggapin ng kanilang pamayanan."
"Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay puwede tumulong sa kabutihan ng bayan, gaano man kaliit.","Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay pwede tumulong sa kabutihan ng bayan, gaano man kaliit."
"Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay puwede tumulong sa kabutihan ng bayan, gaano man kaliit.","Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay puwede magtutulong sa kabutihan ng bayan, gaano man kaliit."
"Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay puwede tumulong sa kabutihan ng bayan, gaano man kaliit.","Naniniwala ako sa mensahe ng kanta dahil ang mga mabuting paraan na sinasabi dito ay puwede tumulong sa kabutihan ng bayan, gaano kaliit."
"Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk.","Maganda ang mensahe ng kanta dahil ito ay naipakita ang mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk."
"Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk.","Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk."
"Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk.","Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng maglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk."
"Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk.","Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng maglilinis ang kapaligiran, at pag-iingat na pagtawid sa sidewalk."
"Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng paglilinis ng kapaligiran, at pag-iingat na pagtawid sa sidewalk.","Maganda ang mensahe ng kanta dahil ito ay nagpapakita ng mga mabubuting paraan para sa kabutihan ng bayan, tulad ng maglilinis ang kapaligiran, at pag-iingat na tawid sa sidewalk."
"Ang kanta ay tungkol sa mga iba't-ibang paraan kung paano maging isang mabuting Pilipino, at paano ka makatutulong sa bayan.","Ang kanta ay tungkol sa mga iba't-ibang paraan kung paano maging isang mabuting Pilipino, at paano ka magtutulong sa bayan."
"Kamakailan lang, ginanap sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral.","Kamakailan lang, naganap sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral."
Ikinababahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.,Ipinagbahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.
Itinuro sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad,Tinuto sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad
Ipinatali nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.,Ipinagtali nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.
"Kamakailan lang, ginanap sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral.","Kamakailan lang, nagaganap sa KAISAKA ng Maynila ang Outreach ng mga mag-aaral."
"Bilang isang kabataan, maari akong gumawa ng ilang bagay para maging mabuting Pilipino.","Bilang isang kabataan, maari kong gumawa ng ilang bagay para maging mabuting Pilipino."
"Bilang isang kabataan, maari akong gumawa ng ilang bagay para maging mabuting Pilipino.","Bilang isang kabataan, maari akong gumawa ng ilang bagay para magiging mabuting Pilipino."
"Pangalawa, magbibigay ako ng respeto sa lahat at susundin ko ang mga panuto para maging mabuti akong Pilipino","Pangalawa, magbibigay ako ng respeto sa lahat at susundin ko ang mga panuto para magiging mabuti akong Pilipino"
"Pangatlo, tutulungin ko ang mga nangangailangan ng tulong.","Pangatlo, itutulong ko ang mga nangangailangan ng tulong."
"Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan.","Bibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan."
"Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan.","Magbibigay ako ng pagkain ang mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan."
"Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan.","Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang natuto at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan."
"Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at tutulungan ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan.","Magbibigay ako ng pagkain sa mahihirap, tutulungin ko ang mga kamag-aral ko kung hindi nila maintindihan ang aralin at itutulong ko ang mga mgulang ko sa mga gawin sa bahay, tulad ng paglilinis ng pinggan."
Ang kaya kong gawin sa aking minamahal ay ibigay ang aking oras at ipakita ang pagmamahal sa kanya.,Ang kaya kong gawin sa aking minamahal ay bigay ang aking oras at ipakita ang pagmamahal sa kanya.
Ang kaya kong gawin sa aking minamahal ay ibigay ang aking oras at ipakita ang pagmamahal sa kanya.,Ang kaya kong gawin sa aking minamahal ay ibigay ang aking oras at pakita ang pagmamahal sa kanya.
Hindi naman kailangan magsulat ng libro at magpakitang-gilas sa inyon minamahal.,Hindi naman kailangan mag-sulat ng libro at magpakitang-gilas sa inyon minamahal.
Hindi naman kailangan magsulat ng libro at magpakitang-gilas sa inyon minamahal.,Hindi naman kailangan magsulat ng libro at magpakitang gilas sa inyon minamahal.
"Ang pagbibigay ng oras sa iyong minamahal ay malaking bagay na dahil mayroon kayong oras para mag-usap, mag-bonding at makilala pa ang isa't isa.","Ang pag bigay ng oras sa iyong minamahal ay malaking bagay na dahil mayroon kayong oras para mag-usap, mag-bonding at makilala pa ang isa't isa."
"Ang pagbibigay ng oras sa iyong minamahal ay malaking bagay na dahil mayroon kayong oras para mag-usap, mag-bonding at makilala pa ang isa't isa.","Ang pagbibigay ng oras sa iyong minamahal ay malaking bagay na dahil meron kayong oras para mag-usap, mag-bonding at makilala pa ang isa't isa."
"Isa pa, puwede ko rin siyang gabayan sa kanyang mga problema at suportahan siya sa kanyang mga ginagawa.","Isa pa, pwede ko rin siyang gabayan sa kanyang mga problema at suportahan siya sa kanyang mga ginagawa."
"Isa pa, puwede ko rin siyang gabayan sa kanyang mga problema at suportahan siya sa kanyang mga ginagawa.","Isa pa, puwede ko din siyang gabayan sa kanyang mga problema at suportahan siya sa kanyang mga ginagawa."
Ang komunikasyon ay napakaimportante sa relasyon dahil dito dayo nagkakasundo sa bagay-bagay.,Ang komunikasyon ay napaka-importante sa relasyon dahil dito dayo nagkakasundo sa bagay-bagay.
Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.,Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta ang maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.
Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.,Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi ka nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.
Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.,Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan pag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.
Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan at mas lalakas ang inyong relasyon.,Hindi naman kailangan ibigay ang lahay sa iyong minamahal basta maiparamdam mo na lagi kang nandyan kapag kailangan ka niya at lagi kayong nagtutulungan ay mas lalakas ang inyong relasyon.
Oras at pagmamahal ang puwede kong ibigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sa kanya.,Oras at pagmamahal ang pwede kong ibigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sa kanya.
Oras at pagmamahal ang puwede kong ibigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sa kanya.,Oras at pagmamahal ang puwede kong bigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sa kanya.
Oras at pagmamahal ang puwede kong ibigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sa kanya.,Oras at pagmamahal ang puwede kong ibigay sa aking minamahal para maramdaman niya na totoo ang paghanga ko sakanya.
Ipinaghanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.,Inihanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.
